circRNA_ID	PValue	FDR
736	chr4:9941913|9996941	1	1
737	chrX:140687442|140687703	1	1
738	chr4:71022367|71023706	1	1
739	chr11:34197325|34204690	1	1
740	chr6:63396885|63397106	1	1
741	chr8:81531243|81539743	1	1
742	chr1:22864877|22893046	1	1
743	chr21:25725226|25729801	1	1
744	chr9:33468508|33469341	1	1
745	chr1:162499955|162512576	1	1
746	chr13:76952489|76953689	1	1
747	chr10:37314378|37315801	1	1
748	chr18:27048465|27142905	1	1
749	chr9:127914656|127916494	1	1
750	chr9:128933782|128934058	0.00487493583613	1
751	chrX:123394968|123403519	1	1
752	chr9:136994930|136995567	0.000976687258363	1
753	chr17:58059267|58059711	1	1
754	chr19:35337755|35341965	1	1
755	chr9:120991191|121008498	1	1
756	chr12:57012822|57013671	1	1
757	chr19:3281199|3284964	1	1
758	chr3:552689|749942	1	1
759	chr4:152954217|152962884	0.00371488148147	1
760	chr9:133155901|133161532	1	1
761	chr1:63190440|63304746	1	1
762	chr5:115275216|115279768	1	1
763	chr5:116051132|116051561	1	1
764	chr1:54682656|54701322	0.00194168247056	1
765	chr7:55906253|55912068	1	1
766	chr5:176651754|176656134	1	1
767	chr4:119801352|119802892	1	1
768	chr19:3981947|3982313	1	1
769	chr2:104144096|104145950	1	1
770	chr1:231370562|231462674	1	1
771	chr19:19260813|19269769	1	1
772	chr3:184245198|184245615	1	1
773	chr3:52849792|52855444	1	1
774	chr2:6635576|6638361	1	1
775	chr5:151517620|151527377	1	1
776	chr2:96840787|96848444	1	1
777	chr17:60049580|60050977	0.000730707464356	1
778	chr14:97510255|97536678	1	1
779	chr7:54782592|54783234	1	1
780	chr1:211356367|211361162	1	1
781	chr6:89153043|89154902	1	1
782	chr8:6059744|6100451	2.48771891975e-09	3.03750480101475e-05
783	chr19:17559311|17560465	1	1
784	chr9:124457472|124468190	1	1
785	chr21:32292993|32299077	1	1
786	chr3:179607758|179617044	1	1
787	chr19:10454829|10461103	1	1
788	chr19:372631|373531	1	1
789	chr8:88116507|88186598	1	1
790	chr1:26911128|26924166	1	1
791	chr17:80423520|80425100	1	1
792	chr3:167379638|167380405	1	1
793	chr12:68747930|68752190	1.50026894964e-05	0.181952618212339
794	chr5:179024970|179027599	0.0884551147322	1
795	chr10:93600667|93601046	1	1
796	chr7:75562073|75563075	1	1
797	chr10:63566338|63598144	0.00338542139805	1
798	chr13:105694319|105695633	1	1
799	chr19:580379|582582	1	1
800	chr22:25847430|25890875	1	1
801	chr22:19720115|19720869	1	1
802	chr8:27515718|27536855	1	1
803	chr20:44506827|44512994	1	1
804	chr2:232014848|232015671	1	1
805	chr1:32539429|32553540	0.586357293725	1
806	chr13:113115660|113116875	1	1
807	chr22:30581012|30584454	1	1
808	chrY:12365940|12377822	0	0
809	chr12:6842970|6843525	1	1
810	chr1:205924383|205928049	1	1
811	chr19:35759789|35764936	1	1
812	chr12:9642872|9653808	1	1
813	chr3:48990833|49001562	1	1
814	chr16:89805280|89811071	1	1
815	chr17:10321532|10333191	0.016037098865	1
816	chr6:3080979|3085408	1	1
817	chr4:37829964|37834724	1	1
818	chr20:34936943|34943006	1	1
819	chr11:111543923|111549775	1	1
820	chr4:173247980|173292274	1	1
821	chr13:88212341|88214320	1	1
822	chr5:110617894|110618562	1	1
823	chr1:77417639|77518727	1	1
824	chr15:50441349|50449485	1	1
825	chr22:50580358|50581553	1	1
826	chr11:126449009|126473466	0.00278195328614	1
827	chr20:32704814|32727995	1	1
828	chr12:80358671|80367739	0.000409795406559	1
829	chr22:38668017|38670989	1	1
830	chr1:158181455|158183156	0.00278581917024	1
831	chr15:78991691|78995800	1	1
832	chr12:66147908|66169998	1	1
833	chr11:32830508|32836821	1	1
834	chr3:170172557|170178938	1	1
835	chr10:103101235|103105381	1	1
836	chr15:42071123|42071551	1	1
837	chr3:120847768|120854680	0.0133449388146	1
838	chr2:24017458|24021970	1	1
839	chr20:2467607|2494044	1	1
840	chr19:7641705|7642823	1	1
841	chr12:57475483|57476454	1	1
842	chr1:180041662|180044173	1	1
843	chr6:39316782|39319133	1	1
844	chr19:45753651|45757277	1	1
845	chr6:43675494|43681120	1	1
846	chr6:150065398|150066162	5.77315972805e-15	7.07847114256211e-11
847	chr17:13880302|13892839	1	1
848	chr10:18506471|18518968	1	1
849	chr5:35070124|35084639	0.0013896556309	1
850	chr20:1234085|1240434	1	1
851	chr11:134139851|134140770	1	1
852	chr8:38417870|38424699	1	1
853	chr9:120622616|120659575	1	1
854	chr8:92954406|92960719	1	1
855	chr16:5072951|5075536	1	1
856	chr16:3025708|3026413	1	1
857	chr1:215169199|215169359	1	1
858	chr7:107776452|107783093	1	1
859	chr8:48554417|48555395	1	1
860	chr6:18162835|18208206	1	1
861	chr2:199880968|199882596	1	1
862	chr15:75527179|75598681	1	1
863	chr15:48134258|48136963	1	1
864	chr1:33569374|33571726	1	1
865	chr3:159994237|160025534	1	1
866	chr4:114663995|114665756	1	1
867	chr1:201789740|201803714	1	1
868	chr17:49705866|49706309	1	1
869	chr12:88042825|88043715	1	1
870	chrX:98731531|98785124	1	1
871	chr17:2666016|2672757	1	1
872	chr1:204037461|204040394	1	1
873	chr4:166014436|166055271	1	1
874	chr2:63595423|63604872	1	1
875	chr4:106194718|106212835	1	1
876	chr2:201629230|201633431	1	1
877	chrX:150462772|150503517	1	1
878	chr6:125751801|125752090	1	1
879	chr6:124121878|124283142	0.22010832301	1
880	chr4:153745669|153748827	1	1
881	chr12:100158798|100161869	1	1
882	chr5:151186023|151201688	1	1
883	chr19:17058811|17069086	1	1
884	chr15:60382342|60391151	1	1
885	chrX:47179880|47181401	1	1
886	chr1:149909192|149910703	1	1
887	chr18:32310193|32393035	1	1
888	chr1:211018864|211082898	3.0266141843e-05	0.366795372995317
889	chr17:49219563|49219953	1	1
890	chr19:41686859|41688367	1	1
891	chr11:133844246|133844640	1	1
892	chr6:4431396|4581803	1	1
893	chrX:148885889|148962937	1	1
894	chrX:49076430|49077911	1	1
895	chr11:18463961|18475639	1	1
896	chr5:163471185|163475672	1	1
897	chr13:19009274|19011564	1	1
898	chr20:14554384|14621929	1	1
899	chrX:112804947|112823188	1	1
900	chr7:95589640|95592944	1	1
901	chr12:58570702|58617128	1	1
902	chr16:29904852|29905959	1	1
903	chr10:101181690|101186164	1	1
904	chr17:42546954|42553618	0.000410712576796	1
905	chr13:89407264|89414600	1	1
906	chr1:19268572|19270935	1	1
907	chr19:37256399|37257394	1	1
908	chr11:74269652|74289130	1	1
909	chr19:44114049|44115842	1	1
910	chr11:63291540|63299043	1	1
911	chr5:9337713|9380023	1	1
912	chr21:36053583|36058973	1	1
913	chr3:47231767|47238569	1	1
914	chr1:243978410|244010092	0.108760673762	1
915	chr2:26277073|26280115	1	1
916	chr5:132748347|132750997	0.00299242066649	1
917	chr17:50549043|50550610	1	1
918	chr19:46778675|46784559	1	1
919	chr1:109113929|109114336	1	1
920	chr6:52743594|52744656	1	1
921	chr9:34623425|34628086	1	1
922	chr6:167864551|167870498	0.00227031712558	1
923	chr8:22584821|22585399	1	1
924	chr10:78962824|79065819	1	1
925	chr1:226297719|226301205	1	1
926	chr3:98770879|98772916	1	1
927	chr1:101737224|101784803	1	1
928	chr3:48296727|48298523	1	1
929	chr1:209792269|209795418	0.000157176643908	1
930	chr19:42054320|42059527	1	1
931	chr10:130160796|130169490	1	1
932	chr12:57230803|57231560	1	1
933	chr17:8161608|8162369	1	1
934	chr20:62550873|62553665	1	1
935	chr21:23372948|23414257	0.00282223773985	1
936	chr4:98478685|98507728	1	1
937	chr3:134532778|134546288	1	1
938	chr14:67663029|67685204	0.00105549897753	1
939	chr1:62475707|62477834	1	1
940	chrX:154419991|154420264	1	1
941	chr19:19147698|19157142	1	1
942	chr6:169715708|169718918	1	1
943	chr6:130214337|130215294	1	1
944	chr7:126415229|126419945	1	1
945	chr10:32291163|32293737	1	1
946	chr15:59669276|59678016	1	1
947	chr20:57333687|57335907	0.00129191501752	1
948	chr2:48328561|48359147	1	1
949	chr19:45346544|45347516	0.00464319615287	1
950	chr17:76080255|76081402	1	1
951	chrX:153781216|153783118	1	1
952	chr7:116497769|116499341	1	1
953	chr6:70491034|70525191	1	1
954	chrX:14850505|14853167	1	1
955	chr2:26098662|26109906	1	1
956	chr22:41945225|41946005	1	1
957	chr9:91737391|91883383	1	1
958	chr2:69400373|69419604	1	1
959	chr7:87650822|87700554	1	1
960	chr7:138554698|138571003	1	1
961	chr19:23807826|23808814	0.0140251476358	1
962	chr11:18245910|18248015	0.845010945205	1
963	chr18:8114791|8244209	1	1
964	chr1:184507588|184592290	1	1
965	chr9:92389854|92401185	1	1
966	chr4:39231797|39255960	1	1
967	chr10:49744650|49747208	1	1
968	chr9:112959793|112960962	1	1
969	chr5:50750151|50759732	1	1
970	chr1:7850812|7853065	1	1
971	chr7:48094763|48103411	1	1
972	chr13:24889316|24910086	1	1
973	chr1:25388976|25402746	1	1
974	chr4:3473406|3476542	1	1
975	chr16:30475306|30475580	1	1
976	chr18:48168812|48177962	1	1
977	chr5:60642812|60647533	1	1
978	chr1:207470997|207473179	1	1
979	chr14:67301972|67312710	1	1
980	chr8:17868916|17882179	1	1
981	chr3:99929856|99931030	1	1
982	chr2:228475224|228488793	1	1
983	chr16:30928467|30930584	1	1
984	chr6:152973046|152975621	0.903749433003	1
985	chr16:67029337|67066798	1	1
986	chr4:39456406|39458920	1	1
987	chr5:137140580|137267055	1	1
988	chrX:19013686|19040224	1	1
989	chr21:17796582|17818325	1	1
990	chr22:42575931|42577959	1	1
991	chr1:85093458|85098658	1	1
992	chr10:62376181|62388576	1	1
993	chr19:15922364|15927339	1.20614629395e-12	1.4763230637948e-08
994	chr22:20694794|20696097	1	1
995	chr15:51454075|51466323	1	1
996	chr16:82151424|82164194	1	1
997	chr4:1228199|1238337	1	1
998	chr12:116749841|116779348	1	1
999	chr12:103549498|103550571	1	1
1000	chr1:161235847|161236598	0.00408717039967	1
1001	chr9:115040941|115057425	1	1
1002	chr11:76976289|76998821	1	1
1003	chr12:4682205|4685325	1	1
1004	chr12:96323948|96334865	1	1
1005	chr15:74819152|74821900	0.00345349996054	1
1006	chr19:33413575|33478090	1	1
1007	chr15:44958373|44978639	1	1
1008	chrX:107216671|107222841	1	1
1009	chr1:167924497|167935898	1	1
1010	chr2:48988977|49068290	1	1
1011	chr10:13600244|13611683	0.721243693325	1
1012	chr4:42070189|42070691	0.0205028950151	1
1013	chr13:79908812|79912502	1	1
1014	chr10:73848526|73849333	1	1
1015	chr3:149059718|149060687	1	1
1016	chr19:51079449|51082636	1	1
1017	chr3:4376330|4418132	1	1
1018	chr1:30720977|30721722	1	1
1019	chr1:44010809|44024362	1	1
1020	chr2:203380208|203395780	1	1
1021	chr7:122192384|122217028	1	1
1022	chr1:107324282|107329004	1	1
1023	chr10:112464547|112538330	1	1
1024	chr11:60497313|60502039	1	1
1025	chr14:73661987|73671597	1	1
1026	chr9:137022941|137024236	1	1
1027	chr5:140978949|140982563	0.000213114578918	1
1028	chr7:39002012|39005212	1	1
1029	chr1:235327350|235335334	1	1
1030	chr19:32037554|32040570	1	1
1031	chr1:53930039|53940097	1	1
1032	chr5:162095495|162142316	0.0029529065224	1
1033	chr15:42872611|42878684	1	1
1034	chr11:15178324|15221648	0.0142018168852	1
1035	chr14:73884101|73898262	2.56494125495e-07	0.00312076402489766
1036	chr6:159095729|159105304	1	1
1037	chr11:73966138|73968458	0.00255361685935	1
1038	chr1:193028085|193029657	1	1
1039	chr20:45824292|45824834	1	1
1040	chr13:30735551|30744159	1	1
1041	chr11:60383129|60386773	1	1
1042	chr11:85650249|85654256	0.00511488363413	1
1043	chr11:8648416|8654578	1	1
1044	chr12:32824045|32850973	1	1
1045	chr11:50315415|50320998	1	1
1046	chrX:66600039|66616030	1	1
1047	chr11:109746554|109823087	2.23397966792e-11	2.73126354199899e-07
1048	chr20:35842573|35869551	1	1
1049	chr17:79819771|79823538	1	1
1050	chr1:117943396|117950890	1	1
1051	chr3:44933888|44945292	1	1
1052	chr13:46183909|46194105	1	1
1053	chr3:51260156|51312576	1	1
1054	chr6:89377671|89379338	0.00136764881452	1
1055	chr19:15111313|15111792	1	1
1056	chr3:34346222|34360361	1	1
1057	chr11:113931758|113932458	1	1
1058	chr3:130455455|130469481	1	1
1059	chr18:72783678|72859074	1	1
1060	chr14:58424008|58427242	1	1
1061	chr18:49024222|49026153	1	1
1062	chrX:69201477|69204449	1	1
1063	chr5:74804493|74839050	1	1
1064	chr17:18157722|18160017	1	1
1065	chr8:22154560|22155509	1	1
1066	chr5:176295030|176322425	1	1
1067	chrX:49281406|49282063	1	1
1068	chr12:120223718|120224727	1	1
1069	chr7:13977427|13986685	1	1
1070	chr3:196722415|196728136	1	1
1071	chr3:12738136|12743989	1	1
1072	chr1:111456086|111456755	1	1
1073	chr6:15496132|15507416	0.00242503298245	1
1074	chr12:49323604|49325884	1	1
1075	chr5:131315976|131385644	1	1
1076	chr4:140657097|140669067	1	1
1077	chr7:34704080|34728816	1	1
1078	chr17:58247478|58250621	1	1
1079	chr7:43121803|43147585	1	1
1080	chr15:92434247|92438610	1	1
1081	chr3:138314332|138318219	1	1
1082	chr2:172467481|172469380	1	1
1083	chr14:21468357|21476599	1	1
1084	chr9:114094181|114095332	1	1
1085	chr6:47786515|47808395	0.000101805563523	1
1086	chr12:57249041|57249730	1	1
1087	chr13:89219571|89220559	1	1
1088	chr5:134138059|134142883	1	1
1089	chr6:10404508|10406844	0.0660158154941	1
1090	chr1:163072395|163072866	0.00747725928657	1
1091	chr12:4541884|4548836	1	1
1092	chr7:35011330|35017969	1	1
1093	chr19:39296805|39298107	0.0146404375664	1
1094	chr10:100986749|100987196	0.00215306591847	1
1095	chrX:130228977|130243699	1	1
1096	chr11:61486524|61487061	1	1
1097	chr11:59188735|59192250	1	1
1098	chr9:137437159|137438084	0.00364486078049	1
1099	chrX:49062235|49064664	1	1
1100	chr20:13559008|13587370	1	1
1101	chr1:114410184|114427294	1	1
1102	chr9:129099866|129102565	1	1
1103	chr10:114942645|114959807	1	1
1104	chr4:154636329|154728783	1	1
1105	chr19:4354045|4355173	1	1
1106	chr14:58306022|58323617	1	1
1107	chr7:128984168|128993914	0.0135262762964	1
1108	chrX:154469379|154469784	1	1
1109	chr6:38593964|38598094	1	1
1110	chr6:153324185|153425815	1	1
1111	chr1:52461712|52477882	1	1
1112	chr16:50630186|50630910	1	1
1113	chr22:48325200|48331938	1	1
1114	chr14:92157659|92159282	1	1
1115	chr13:102663648|102664925	1	1
1116	chr22:41209696|41216262	0.00243798559433	1
1117	chr22:24070800|24085151	1	1
1118	chr2:80544982|80574314	1	1
1119	chrX:16157753|16159695	1	1
1120	chrX:103080013|103082364	0.000313250475722	1
1121	chr1:28004336|28017239	1	1
1122	chr3:138314332|138319581	1	1
1123	chr10:122761425|122780375	1	1
1124	chr8:102843551|102858150	0.00342501229624	1
1125	chr7:4756994|4759217	1	1
1126	chr5:36109945|36136519	1	1
1127	chr5:84066451|84180521	1	1
1128	chrX:98578986|98731577	1	1
1129	chr2:88174639|88182847	1	1
1130	chr4:149621129|149733508	0.815106580255	1
1131	chr4:1801620|1804969	1	1
1132	chr17:49411678|49411839	1	1
1133	chr10:102109921|102111144	1	1
1134	chr16:2326413|2328757	1	1
1135	chr4:98379017|98387503	1	1
1136	chr15:95464720|95469878	1	1
1137	chr9:23540579|23554617	1	1
1138	chr10:12097684|12100262	1	1
1139	chr16:2520769|2521123	1	1
1140	chr15:58802313|58810388	1	1
1141	chr7:87361728|87381993	1	1
1142	chr10:129858250|129860283	1	1
1143	chr1:3858718|3868053	1	1
1144	chr1:110488523|110489571	1	1
1145	chr1:179554476|179561361	1	1
1146	chr2:231077034|231082994	1	1
1147	chr12:68433854|68442141	1	1
1148	chr1:156809661|156814294	1	1
1149	chr17:5421296|5422829	1	1
1150	chr19:51627462|51629076	0.000356775479861	1
1151	chrX:131083734|131085064	1	1
1152	chr11:6568056|6571423	1	1
1153	chr3:137774528|137775350	1	1
1154	chr18:80187731|80189439	1	1
1155	chr12:53298045|53303193	0.0028612236653	1
1156	chr3:53849655|53856986	1	1
1157	chr11:97937028|97942764	1	1
1158	chr7:143292300|143300051	1	1
1159	chr14:56609106|56617297	1	1
1160	chr15:87433109|87501806	1	1
1161	chr2:218432793|218434705	1	1
1162	chr20:62139075|62139905	0.0202592144615	1
1163	chr5:168088223|168185198	1	1
1164	chrX:109536937|109538131	1	1
1165	chr13:53146867|53149504	1	1
1166	chr16:5056053|5062574	1	1
1167	chr15:91000490|91005119	1	1
1168	chr14:67364767|67380765	1	1
1169	chrX:120366525|120371210	0.00216413204272	1
1170	chr17:81196701|81199549	1	1
1171	chr11:86022378|86068733	1	1
1172	chr4:15659727|15681554	1	1
1173	chr1:155210548|155212219	1	1
1174	chr5:176975396|176982623	1	1
1175	chr19:45782193|45785713	0.232014514306	1
1176	chr21:39180285|39181878	0.00735372735055	1
1177	chr19:48616079|48617877	1	1
1178	chr1:20337646|20345593	1	1
1179	chr1:150711833|150717282	1	1
1180	chr11:31369848|31370859	1	1
1181	chr6:117566854|117569736	1	1
1182	chr8:80664815|80670603	1	1
1183	chr21:29351634|29352663	1	1
1184	chr21:26932861|26934749	0.00721768188078	1
1185	chr2:127063571|127070090	1	1
1186	chr17:34628563|34632909	1	1
1187	chr20:2796527|2798058	1	1
1188	chr19:3746011|3746695	1	1
1189	chr6:132470574|132475662	1	1
1190	chr19:17539603|17543433	1	1
1191	chr1:36467822|36469840	1	1
1192	chr9:126965844|126977745	1	1
1193	chr10:2559335|2560007	1	1
1194	chr3:42264697|42265437	1	1
1195	chr19:47032643|47039564	1	1
1196	chrX:153910922|153913051	1	1
1197	chr3:186722437|186732674	0.774092507517	1
1198	chr17:30926827|30949370	1	1
1199	chr9:109149636|109150860	0.000701945109873	1
1200	chr12:96934976|96940537	1	1
1201	chr5:96895246|96901681	1	1
1202	chr6:132752461|132752749	0.000953741804272	1
1203	chr10:79806039|79808832	1	1
1204	chr4:76263704|76268768	1	1
1205	chr8:109586060|109644716	1	1
1206	chr5:55273293|55275010	1	1
1207	chr10:100336981|100342832	1	1
1208	chr4:168472455|168472809	1	1
1209	chr11:117909806|117913906	1	1
1210	chr13:49467864|49481116	1	1
1211	chr9:81611769|81613521	1	1
1212	chr15:43025381|43030068	1	1
1213	chr16:50025651|50026467	1	1
1214	chr7:100024154|100024307	1	1
1215	chr12:49598755|49603367	1	1
1216	chr11:6611535|6615562	1	1
1217	chr9:78246669|78253277	1	1
1218	chr7:127694828|127698953	1	1
1219	chr1:47033241|47038766	1	1
1220	chr9:33943420|33960878	1	1
1221	chr12:126013385|126032552	1	1
1222	chr4:42446583|42455599	1	1
1223	chr9:22674443|22682713	1	1
1224	chr11:102795174|102796789	1	1
1225	chr16:31700704|31702681	1	1
1226	chr5:149511794|149520388	1	1
1227	chr11:127190468|127191578	1	1
1228	chr19:38217798|38222464	1	1
1229	chr5:16430786|16439475	0.000904109538476	1
1230	chr5:128988600|129023710	1	1
1231	chr11:829968|830337	1	1
1232	chr7:150720048|150720406	0.000661891667219	1
1233	chr3:148041635|148042307	1	1
1234	chr19:57390722|57392948	1	1
1235	chr1:3782661|3785203	1	1
1236	chr10:80571431|80603795	1	1
1237	chr3:66414920|66417266	1	1
1238	chr4:1022203|1024101	1	1
1239	chr11:113690841|113697418	1	1
1240	chr16:71410346|71414995	1	1
1241	chr9:35396841|35397712	1	1
1242	chr17:9779825|9780035	1	1
1243	chr10:5885723|5888067	1	1
1244	chr4:25333908|25351689	1	1
1245	chr17:15239471|15259193	1	1
1246	chr3:48535533|48539310	1	1
1247	chr19:39390069|39390289	1	1
1248	chr6:163187673|163190982	1	1
1249	chr16:4762573|4766076	1	1
1250	chr12:113398515|113399710	1	1
1251	chr3:93896576|93905915	0.00124309776207	1
1252	chr17:48027676|48032233	1	1
1253	chr19:27701491|27793232	1	1
1254	chr15:81127590|81135359	1	1
1255	chr17:47839444|47840843	1	1
1256	chr17:82032711|82033009	1	1
1257	chr11:101472137|101483165	1	1
1258	chr8:144468329|144469379	1	1
1259	chr8:42316210|42319421	1	1
1260	chr5:157049038|157058076	0.0104223668971	1
1261	chr12:3644595|3648613	1	1
1262	chr1:42843404|42844610	1	1
1263	chr16:67935963|67936485	1	1
1264	chr5:228185|235339	0.00212993759565	1
1265	chr12:20861017|20875477	1	1
1266	chr11:65112811|65113414	1	1
1267	chr17:74542861|74544947	1	1
1268	chr7:139936191|139957764	1	1
1269	chr17:77190803|77191269	1	1
1270	chr15:26583332|26772469	1	1
1271	chr19:6669851|6670588	1	1
1272	chr16:67729680|67735042	1	1
1273	chr6:169717823|169718918	1	1
1274	chr1:179559679|179561361	1	1
1275	chr19:45641918|45642352	1	1
1276	chr1:160352054|160353501	1	1
1277	chr4:185684754|185690611	1	1
1278	chr11:57389010|57389956	0.00051009600977	1
1279	chr2:152182805|152211451	0.0060471254458	1
1280	chrX:71663862|71664966	1	1
1281	chr1:231701955|231771070	1	1
1282	chr16:64475689|64479185	0.861056839954	1
1283	chr6:134006812|134029721	1	1
1284	chr16:55485299|55489824	1	1
1285	chr10:96544076|96553059	1	1
1286	chr17:54914639|54937226	1	1
1287	chr8:141610293|141643526	1	1
1288	chr11:65530629|65536141	1	1
1289	chr1:62266732|62271589	1	1
1290	chr19:34678737|34739268	0.358116515574	1
1291	chr2:177698429|177701228	1	1
1292	chr19:38535141|38535392	1	1
1293	chr14:54432108|54436437	1	1
1294	chr9:104766325|104769021	6.94563986013e-05	0.84042242307573
1295	chr13:73813152|73944070	1	1
1296	chr9:126615383|126693601	1	1
1297	chr3:140453219|140454418	1	1
1298	chr10:87388009|87389458	0.00191147393342	1
1299	chr19:35752176|35752999	0.712691604045	1
1300	chr7:34778462|34834460	1	1
1301	chr2:86883356|86893375	1	1
1302	chr20:19960700|19990311	1	1
1303	chr2:74167014|74172749	1	1
1304	chr2:219420251|219421560	1	1
1305	chr16:2472701|2473134	1	1
1306	chr17:76154283|76155317	1	1
